Water Bomber ID,Latitude,Longitude,Time (min),Distance travelled (km),Distance hovered (km),Fuel capacity (%),Current range (km),Water capacity (L),Status,Next updates
firehawk 9,-37.098950461372006,149.14669666203054,116.93146116150176,10.233205737235894,0.0,73.70955660402852,471.7411622657826,3200.0,Going to strike 2176,"['Going to strike 2176', 'Going to watertank 102']"
chinook 9,-37.399045198628436,149.46984599256373,116.93146116150176,1.005916539171405,0.0,61.13453763333659,397.37449461668785,2875.0,Going to strike 3205,"['Going to strike 3205', 'Going to watertank 27']"
firehawk 6,-36.90080403159148,149.69534211473456,116.93146169017496,12.754208311438035,0.0,77.97736223233574,499.0551182869487,3200.0,Going to strike 3376,['Going to watertank 27']
firehawk 6,-36.9027,149.6394137,118.22995343548057,4.977556069702634,0.0,77.1996190964447,494.0775622172461,3200.0,Inspecting strike 3376,['Going to watertank 27']
firehawk 6,-36.9027,149.6394137,119.22995343548057,0.0,0.0,76.60066076311138,490.2442288839128,325.0,Going to watertank 27,['Going to watertank 27']
firehawk 3,-36.223,147.85,119.74631810425574,0.0,0.0,79.5416562447097,509.0665999661421,3200.0,Going to strike 1837,"['Going to strike 1837', 'Going to watertank 67']"
firehawk 2,-38.068,147.06,120.233323481089,0.0,0.0,100.0,640.0,3200.0,Going to strike 1039,"['Going to strike 1039', 'Going to watertank 94']"
firehawk 3,-36.21880995956056,147.87015204131114,120.233323481089,1.866831675430894,0.0,79.24996379542362,507.19976829071123,3200.0,Going to strike 1837,"['Going to strike 1837', 'Going to watertank 67']"
firehawk 6,-36.891095333454395,149.6801599045054,120.233323481089,3.846250211540131,0.0,75.99968416755823,486.39797867237263,325.0,Going to watertank 27,['Going to watertank 27']
firehawk 9,-37.149476688507676,149.01876958814364,120.233323481089,12.657132283322216,0.0,71.73187968475942,459.0840299824603,3200.0,Going to strike 2176,"['Going to strike 2176', 'Going to watertank 102']"
chinook 9,-37.286368526157254,149.4901552689805,120.233323481089,12.657058071727986,0.0,59.18729792999383,384.7174365449599,2875.0,Going to strike 3205,"['Going to strike 3205', 'Going to watertank 27']"
firehawk 2,-38.02234293144981,147.09163180395635,121.74204687874193,5.7833311724194205,0.0,99.09635450430947,634.2166688275806,3200.0,Going to strike 1039,"['Going to strike 1039', 'Going to watertank 94']"
firehawk 3,-36.20580789725255,147.93256875614148,121.74204687874193,5.783389275259623,0.0,78.34630922116432,501.4163790154516,3200.0,Going to strike 1837,"['Going to strike 1837', 'Going to watertank 67']"
firehawk 6,-36.873619724313166,149.7414048729305,121.74204687874193,5.783439583730411,0.0,75.09602173260035,480.61453908864223,325.0,Going to watertank 27,['Going to watertank 27']
firehawk 9,-37.172517894308996,148.9602588745704,121.74204687874193,5.783437229263126,0.0,70.82821761768706,453.3005927531972,3200.0,Going to strike 2176,"['Going to strike 2176', 'Going to watertank 102']"
chinook 9,-37.234881871824,149.49941497265792,121.74204687874193,5.783406329349702,0.0,58.297543110093876,378.93403021561016,2875.0,Going to strike 3205,"['Going to strike 3205', 'Going to watertank 27']"
firehawk 2,-37.979899331147706,147.12099668927695,123.1443275792813,5.375323317940175,0.0,98.25646023588132,628.8413455096404,3200.0,Going to strike 1039,"['Going to strike 1039', 'Going to watertank 94']"
firehawk 3,-36.19369407733363,147.99056337128724,123.1443275792813,5.375372415557629,0.0,77.50640728123344,496.041006599894,3200.0,Going to strike 1837,['Going to watertank 67']
firehawk 7,-35.92,150.08,123.1443275792813,0.0,0.0,100.0,640.0,3200.0,Going to strike 3112,"['Going to strike 3112', 'Going to watertank 42']"
firehawk 9,-37.19390770615679,148.9058441746939,123.1443275792813,5.37540886463,0.0,69.98830998258863,447.9251838885672,3200.0,Going to strike 2176,['Going to watertank 102']
chinook 9,-37.18702696162397,149.5080100691351,123.1443275792813,5.375386309487855,0.0,57.4705606009419,373.55864390612237,2875.0,Going to strike 3205,['Going to watertank 27']
firehawk 6,-36.85734887952049,149.79830377474156,123.14432760644858,5.375409456208885,0.0,74.2561140050677,475.23912963243333,325.0,Going to watertank 27,[]
firehawk 6,-36.854,149.81,123.43265615966877,1.1052611912420132,0.0,74.08341694393614,474.13386844119134,325.0,Refilling at watertank 27,[]
firehawk 9,-37.2261,148.8237705,125.25787597190362,8.101974136547886,0.0,68.72237652375301,439.8232097520193,3200.0,Inspecting strike 2176,['Going to watertank 102']
firehawk 9,-37.2261,148.8237705,126.25787597190362,0.0,0.0,68.12341819041968,435.989876418686,325.0,Going to watertank 102,[]
chinook 6,-37.51,149.73,132.262648071006,0.0,0.0,69.51012771868153,451.81583017143,11500.0,Going to strike 3536,['Going to strike 3424']
chinook 9,-36.8744,149.5638911,132.3046354722793,35.11466490926269,0.0,52.06830446105533,338.44397899685964,2875.0,Inspecting strike 3205,['Going to watertank 27']
firehawk 8,-37.066,148.55,132.3727312243166,0.0,0.0,73.8536388938346,472.6632889205415,3200.0,Waiting at watertank 102,[]
chinook 6,-37.4767,149.7350755,133.23563114269285,3.7297684414663053,0.0,68.93631718922518,448.08606172996366,11500.0,Inspecting strike 3536,['Going to strike 3424']
chinook 9,-36.8744,149.5638911,133.3046354722793,0.0,0.0,51.47856087131174,334.6106456635263,0.0,Going to watertank 27,['Going to watertank 27']
firehawk 9,-37.066,148.55,134.10879510454126,30.095190008444284,0.0,63.42104475160026,405.89468641024166,325.0,Refilling at watertank 102,[]
chinook 6,-37.4767,149.7350755,134.23563114269285,0.0,0.0,68.3465735994816,444.2527283966304,8625.0,Going to strike 3424,['Going to strike 3424']
firehawk 3,-36.0942,148.4612625,134.54165892270393,43.68987977113663,0.0,70.67986356699333,452.3511268287573,3200.0,Inspecting strike 1837,['Going to watertank 67']
firehawk 3,-36.0942,148.4612625,135.54165892270393,0.0,0.0,70.08090523365999,448.517793495424,325.0,Going to watertank 67,['Going to watertank 67']
firehawk 3,-36.09282131301355,148.46047007968426,135.58575387218883,0.16903048418102654,0.0,70.05449422050671,448.34876301124297,325.0,Going to watertank 67,['Going to watertank 67']
firehawk 7,-36.30608845663194,149.8487709193042,135.58575387218883,47.69187587596232,0.0,92.54814439438088,592.3081241240377,3200.0,Going to strike 3112,"['Going to strike 3112', 'Going to watertank 42']"
firehawk 8,-37.066,148.55,135.58575387218883,0.0,0.0,73.8536388938346,472.6632889205415,3200.0,Going to strike 1470,"['Going to strike 1470', 'Going to watertank 100']"
chinook 6,-37.52060034153852,149.71558481644433,135.58575387218883,5.175467413733851,0.0,67.55034784352254,439.0772609828965,8625.0,Going to strike 3424,['Going to strike 3424']
chinook 9,-36.86635671072767,149.66167525228298,135.58575387218883,8.744285045645583,0.0,50.13328624890473,325.86636061788073,0.0,Going to watertank 27,['Going to watertank 27']
firehawk 2,-37.60300388742653,147.38005778844936,135.58578085347804,47.69223755108752,0.0,90.80454811852388,581.1491079585529,3200.0,Going to strike 1039,"['Going to strike 1039', 'Going to watertank 94']"
firehawk 2,-37.53825030207311,147.42426305790238,137.721446980927,8.186719804134766,0.0,89.52537314912783,572.9623881544181,3200.0,Going to strike 1039,['Going to watertank 94']
firehawk 7,-36.372318952746475,149.80884864461711,137.721446980927,8.186722436513316,0.0,91.26896901367567,584.1214016875243,3200.0,Going to strike 3112,"['Going to strike 3112', 'Going to watertank 42']"
firehawk 8,-37.12474610882785,148.4943620862059,137.721446980927,8.186670373754344,0.0,72.5744716479355,464.4766185467871,3200.0,Going to strike 1470,"['Going to strike 1470', 'Going to watertank 100']"
firehawk 3,-36.026039739140195,148.42212322632687,137.72144706029377,8.186823887735503,0.0,68.77530298804804,440.1619391235074,325.0,Going to watertank 67,[]
chinook 6,-37.590037636897584,149.68470655235438,137.72144707017443,8.186823925611495,0.0,66.29083647035155,430.89043705728506,8625.0,Going to strike 3424,[]
chinook 9,-36.858753603173824,149.75320677390684,137.72144711928044,8.186824113851099,0.0,48.87377484677379,317.67953650402967,0.0,Going to watertank 27,[]
chinook 9,-36.854,149.81,139.04681001857546,5.080559934638551,0.0,48.092150241444784,312.5989765693911,0.0,Refilling at watertank 27,[]
chinook 6,-37.6465,149.659553,139.4582502532397,6.657748584417588,0.0,65.26656745736422,424.23268847286744,8625.0,Inspecting strike 3424,[]
firehawk 3,-35.97,148.39,139.51331261555427,6.868818117343143,0.0,67.70205015721316,433.29312100616426,325.0,Refilling at watertank 67,[]
firehawk 2,-37.4646,147.474435,140.14982959644956,9.308994929966868,0.0,88.07084269132051,563.6533932244513,3200.0,Inspecting strike 1039,['Going to watertank 94']
chinook 8,-37.066,148.55,140.40344219051602,0.0,0.0,71.17228351649514,462.6198428572184,11500.0,Going to strike 1658,['Going to strike 1658']
chinook 6,-37.6465,149.659553,140.4582502532397,0.0,3.833333333333333,64.67682386762064,420.3993551395341,5750.0,Hovering 3424,[]
firehawk 2,-37.4646,147.474435,141.14982959644956,0.0,0.0,87.47188435798718,559.8200598911179,325.0,Going to watertank 94,['Going to watertank 94']
firehawk 2,-37.46673172277796,147.44723599583068,141.77909681078043,2.412188377673176,0.0,87.09497992397573,557.4078715134447,325.0,Going to watertank 94,[]
firehawk 7,-36.49811594003268,149.73281125964425,141.77909681078043,15.554246487557048,0.0,88.83861799999488,568.5671551999673,3200.0,Going to strike 3112,"['Going to strike 3112', 'Going to watertank 42']"
firehawk 8,-37.23628834671741,148.38841512815515,141.77909681078043,15.554178599605114,0.0,70.14413124174719,448.922439947182,3200.0,Going to strike 1470,"['Going to strike 1470', 'Going to watertank 100']"
chinook 6,-37.6465,149.659553,141.77909681078043,0.0,5.063245137239462,63.89786307727611,415.3361100022947,5750.0,Going to strike 3297,[]
chinook 8,-37.03801766339152,148.50202425722978,141.77909681078043,5.273326640397503,0.0,70.36100249489552,457.3465162168209,11500.0,Going to strike 1658,['Going to strike 1658']
chinook 6,-37.6303,149.599135,143.24432024495465,5.61668983100126,0.0,63.033756949429765,409.71942017129345,5750.0,Inspecting strike 3297,[]
chinook 6,-37.6303,149.599135,144.24432024495465,0.0,3.833333333333333,62.44401335968618,405.88608683796014,2875.0,Hovering 3297,[]
firehawk 2,-37.482,147.25,146.34121290074552,17.488114288794705,0.0,84.36246206635157,539.91975722465,325.0,Refilling at watertank 94,[]
firehawk 7,-36.65152318445197,149.6397101221129,146.72942405785034,18.976243724728256,0.0,85.87357991800609,549.590911475239,3200.0,Going to strike 3112,"['Going to strike 3112', 'Going to watertank 42']"
firehawk 8,-37.3722423664659,148.2587339134981,146.72942405785034,18.976201607491898,0.0,67.17909974057658,429.94623833969007,3200.0,Going to strike 1470,"['Going to strike 1470', 'Going to watertank 100']"
chinook 2,-38.068,147.06,146.72942405785034,0.0,0.0,100.0,650.0,11500.0,Going to strike 1048,['Going to strike 1048']
chinook 8,-36.937162735181644,148.32967407128316,146.72942583858105,18.976261273235828,0.0,67.44157768362847,438.3702549435851,11500.0,Going to strike 1658,[]
chinook 8,-36.8784,148.2296601,149.60810117750725,11.03493820316645,0.0,65.74389488314132,427.33531674041865,11500.0,Inspecting strike 1658,[]
chinook 8,-36.8784,148.2296601,150.60810117750725,0.0,3.833333333333333,65.15415129339775,423.50198340708533,8625.0,Hovering 1658,[]
firehawk 8,-37.47977376124141,148.15573422402804,150.6484921178401,15.023084432748108,0.0,64.83174279795968,414.92315390694193,3200.0,Going to strike 1470,"['Going to strike 1470', 'Going to watertank 100']"
chinook 2,-37.9539218318342,147.15187052188372,150.6484921178401,15.02295988906077,0.0,97.68877540168296,634.9770401109392,11500.0,Going to strike 1048,"['Going to strike 1048', 'Going to strike 1130']"
firehawk 7,-36.77292095414971,149.56574050644676,150.6484929584359,15.023097452244663,0.0,83.52622094109286,534.5678140229943,3200.0,Going to strike 3112,"['Going to strike 3112', 'Going to watertank 42']"
firehawk 8,-37.53710491668682,148.1006628094998,152.73930690112925,8.014787133354398,0.0,63.57943230837305,406.90836677358755,3200.0,Going to strike 1470,['Going to watertank 100']
chinook 2,-37.89303210698104,147.20076663126238,152.73930690112925,8.014730365553142,0.0,96.45573996082864,626.9623097453862,11500.0,Going to strike 1040,"['Going to strike 1040', 'Going to strike 1048', 'Going to strike 1130']"
firehawk 7,-36.837667609344855,149.52618203780375,152.73930698667152,8.01478710823654,0.0,82.27391045543091,526.5530269147578,3200.0,Going to strike 3112,['Going to watertank 42']
firehawk 7,-36.8501,149.5185776,153.14070823900911,1.539152777047799,0.0,82.0334178340172,525.0138741377101,3200.0,Inspecting strike 3112,['Going to watertank 42']
firehawk 6,-36.854,149.81,153.43265615966877,0.0,0.0,74.08341694393614,474.13386844119134,3200.0,Waiting at watertank 27,[]
firehawk 7,-36.8501,149.5185776,154.14070823900911,0.0,0.0,81.43445950068386,521.1805408043767,325.0,Going to watertank 42,[]
firehawk 8,-37.6384,148.0030926,156.43563711051902,14.169630266645129,0.0,61.365427579209765,392.7387365069425,3200.0,Inspecting strike 1470,['Going to watertank 100']
firehawk 8,-37.6384,148.0030926,157.43563711051902,0.0,0.0,60.76646924587643,388.90540317360916,325.0,Going to watertank 100,['Going to watertank 100']
firehawk 7,-36.842,149.31,158.98814595719537,18.581844586380672,0.0,78.53104628406189,502.5986962179961,325.0,Refilling at watertank 42,[]
chinook 8,-36.8784,148.2296601,161.3843701037857,0.0,41.30903088406734,58.798915772772006,382.19295252301805,8625.0,Going to strike 1277,['Going to strike 1277']
firehawk 8,-37.70680529632063,147.85439899540225,161.3843706127568,15.136811758578153,0.0,58.4013424085986,373.76859141503104,325.0,Going to watertank 100,[]
chinook 2,-37.65161442957522,147.42185030263556,161.38437718829354,33.139436100796466,0.0,91.35736517609072,593.8228736445897,11500.0,Going to strike 1040,"['Going to strike 1048', 'Going to strike 1130']"
firehawk 8,-37.718,147.83,162.0316199218155,2.4811223513916985,0.0,58.01366704119364,371.28746906363926,325.0,Refilling at watertank 100,[]
chinook 2,-37.5939,147.474435,163.44892809996963,7.91411182809161,0.0,90.13980951023048,585.9087618164981,11500.0,Inspecting strike 1040,"['Going to strike 1048', 'Going to strike 1130']"
firehawk 9,-37.066,148.55,164.10879510454123,0.0,0.0,63.42104475160026,405.89468641024166,3200.0,Waiting at watertank 102,[]
chinook 2,-37.5939,147.474435,164.44892809996963,0.0,0.0,89.55006592048689,582.0754284831647,8625.0,Going to strike 1048,"['Going to strike 1048', 'Going to strike 1130']"
chinook 2,-37.574048033099444,147.4779686212739,165.0304821754272,2.2292905509393495,0.0,89.2070981434193,579.8461379322254,8625.0,Going to strike 1048,"['Going to strike 1130', 'Going to strike 1408', 'Going to watertank 100']"
chinook 8,-36.97302109272486,148.12615765898974,165.0304821754272,13.976670973114691,0.0,56.648658699985134,368.2162815499034,8625.0,Going to strike 1277,[]
chinook 2,-37.5373,147.4845047,166.1069904113194,4.1266149759014406,0.0,88.57223430097292,575.719522956324,8625.0,Inspecting strike 1048,"['Going to strike 1130', 'Going to strike 1408', 'Going to watertank 100']"
chinook 2,-37.5373,147.4845047,167.1069904113194,0.0,0.0,87.98249071122933,571.8861896229906,5750.0,Going to strike 1130,"['Going to strike 1408', 'Going to watertank 100']"
chinook 9,-36.854,149.81,169.04681001857546,0.0,0.0,48.092150241444784,312.5989765693911,11500.0,Waiting at watertank 27,[]
firehawk 3,-35.97,148.39,169.51331261555427,0.0,0.0,67.70205015721316,433.29312100616426,3200.0,Waiting at watertank 67,[]
chinook 2,-37.4686,147.595271,170.34250380832492,12.402801355187743,0.0,86.07436742581584,559.4833882678029,5750.0,Inspecting strike 1130,"['Going to strike 1408', 'Going to watertank 100']"
chinook 2,-37.4686,147.595271,171.34250380832492,0.0,0.0,85.48462383607225,555.6500549344696,2875.0,Going to strike 1408,"['Going to strike 1408', 'Going to watertank 100']"
firehawk 2,-37.482,147.25,176.34121290074552,0.0,0.0,84.36246206635157,539.91975722465,3200.0,Waiting at watertank 94,[]
chinook 8,-37.2948,147.7714902,177.4559375373293,47.631004188802486,0.0,49.32081190170783,320.5852773611009,8625.0,Inspecting strike 1277,[]
chinook 8,-37.2948,147.7714902,178.4559375373293,0.0,3.833333333333333,48.731068311964236,316.75194402776754,5750.0,Hovering 1277,[]
chinook 8,-37.2948,147.7714902,179.01818081714893,0.0,2.1552659059752535,48.3994889418142,314.5966781217923,5750.0,Going to strike 1418,['Going to strike 1418']
chinook 2,-37.59509894616985,147.8883502869214,179.01818430847956,29.423441917259492,0.0,80.95794046418618,526.2266130172101,2875.0,Going to strike 1408,"['Going to strike 1408', 'Going to watertank 100']"
firehawk 2,-37.482,147.25,180.16078647243646,0.0,0.0,84.36246206635157,539.91975722465,3200.0,Going to strike 1037,"['Going to strike 1037', 'Going to watertank 93']"
chinook 8,-37.327496514842665,147.7991084346683,180.16078647243646,4.379980863210113,0.0,47.72564573208957,310.2166972585822,5750.0,Going to strike 1418,[]
